sqft_living,bedrooms,bathrooms,price
920,3,1.0,125000.0
3280,4,3.0,634800.0
1440,4,1.0,269950.0
1940,3,2.25,359950.0
1590,3,1.75,417000.0
1340,2,2.0,389000.0
3770,4,2.5,1038000.0
2680,6,2.5,698000.0
2820,4,2.5,685000.0
1520,3,1.75,198500.0
2560,4,2.5,350000.0
3310,3,2.5,649950.0
1540,3,1.5,441000.0
1430,3,1.75,462600.0
2506,4,2.5,365070.0
2250,4,2.0,550000.0
2740,5,1.75,470000.0
1540,3,1.75,340000.0
4190,4,2.75,910000.0
1690,4,1.75,405000.0
1990,4,2.25,661000.0
2410,4,2.5,635000.0
1150,2,1.0,282000.0
1720,4,1.75,235000.0
1260,3,2.0,277500.0
2020,5,2.5,346500.0
2240,5,2.25,480000.0
1930,4,2.25,360000.0
1820,3,2.5,245000.0
1560,3,3.5,625000.0
2170,5,3.0,750500.0
1600,3,1.75,525000.0
3760,4,3.5,740000.0
1240,3,1.5,523000.0
1090,3,1.75,292000.0
2740,4,2.5,625000.0
3110,3,2.5,700000.0
1610,3,2.5,399950.0
1880,4,3.5,545000.0
1740,4,2.0,339999.0
3270,4,2.25,1210000.0
1990,3,2.5,545000.0
1960,4,1.75,260000.0
1680,3,1.75,526000.0
2910,4,3.0,701000.0
1500,3,2.25,290000.0
580,1,1.0,330600.0
2540,3,1.75,550500.0
950,2,1.0,430000.0
810,2,1.0,260600.0
4080,5,3.0,825000.0
1820,4,2.0,378950.0
2650,4,2.5,435000.0
1670,3,2.25,631000.0
2480,3,2.5,415000.0
1240,3,1.75,222000.0
1390,3,2.0,245000.0
2880,3,2.5,720000.0
1060,3,1.0,215000.0
1070,2,1.0,579100.0
1640,4,1.75,522500.0
1510,3,2.0,489000.0
1230,3,1.0,240000.0
1510,3,2.0,420250.0
3180,4,2.5,523000.0
2260,4,2.0,628000.0
1920,4,2.5,320000.0
1980,3,2.5,359950.0
1200,2,1.0,232000.0
2020,4,2.25,810000.0
2010,4,1.5,245000.0
1930,3,2.25,273000.0
2710,5,2.5,1191000.0
1950,5,1.0,438000.0
2110,3,1.75,400000.0
1250,3,1.0,340000.0
1380,2,2.5,552000.0
2050,3,1.75,790000.0
1800,3,1.5,360000.0
1310,3,1.0,235000.0
1010,2,1.0,775000.0
1850,3,2.75,489200.0
1750,3,2.25,341000.0
2154,4,2.5,335000.0
1230,3,1.75,393500.0
1960,3,2.0,360000.0
1070,4,1.0,400800.0
1450,3,1.0,585000.0
3680,4,2.75,1600000.0
1220,3,1.0,300000.0
2950,4,2.75,1045000.0
1340,3,1.5,360000.0
2870,4,2.25,665900.0
2590,4,1.0,470000.0
2090,4,1.75,581000.0
3000,6,3.5,527000.0
1730,4,1.75,423000.0
2850,4,3.5,875000.0
1020,3,1.0,410000.0
2200,3,2.5,606000.0
3240,3,2.5,654000.0
490,3,0.75,150000.0
2990,3,2.5,373000.0
2450,5,2.0,550000.0
1900,3,2.5,512500.0
2640,4,2.5,360000.0
1340,3,2.0,369000.0
3220,4,2.5,825000.0
930,3,2.0,255000.0
3240,4,2.5,1285000.0
2630,5,2.5,270000.0
1730,3,2.5,480680.0
2120,4,1.75,525000.0
880,3,1.0,291500.0
1800,4,2.0,305000.0
1600,3,1.75,285000.0
3280,3,2.5,1875000.0
3290,5,1.75,329500.0
2890,4,2.25,1570000.0
1730,3,2.5,379260.0
1590,3,2.5,356000.0
1710,4,1.75,571900.0
1995,3,1.75,271500.0
1300,3,1.75,390000.0
2720,3,2.5,550000.0
1360,2,2.5,755000.0
1590,2,2.5,509500.0
1200,2,1.0,486700.0
1170,2,1.0,527500.0
2010,5,2.5,475000.0
1880,3,2.75,268000.0
3250,3,2.0,562000.0
2270,4,2.5,780000.0
3680,9,3.0,700000.0
1880,3,2.0,710000.0
1050,3,1.0,445000.0
2250,3,3.25,729000.0
1689,3,3.25,384400.0
2860,6,3.0,815000.0
2710,4,2.5,865000.0
1770,3,2.0,514000.0
2820,4,2.75,615000.0
3400,4,3.25,865000.0
3110,4,2.5,755000.0
1480,4,1.0,425000.0
940,2,1.0,375000.0
2680,4,2.5,750000.0
3190,4,2.75,722000.0
1920,3,2.5,1011000.0
2610,3,2.5,725000.0
1040,3,0.75,170000.0
2880,4,3.25,845000.0
1450,3,2.0,271900.0
3902,6,4.5,1300000.0
2460,4,2.5,261500.0
2170,3,2.5,619500.0
1970,5,2.25,435000.0
1000,3,1.0,210000.0
1580,3,2.0,489950.0
2130,4,1.5,260000.0
1370,4,1.0,300000.0
2150,4,2.0,530000.0
1370,3,1.75,235000.0
1370,3,1.0,593500.0
3290,3,3.0,562000.0
3190,3,2.0,585000.0
4140,4,3.25,2400000.0
1690,3,1.75,199500.0
1690,5,1.0,544500.0
1430,3,1.0,394900.0
1980,4,3.75,912000.0
1490,3,2.5,260000.0
3620,5,3.0,858000.0
2720,4,2.5,1275000.0
1490,4,1.75,242150.0
1230,3,1.75,220000.0
1900,3,2.0,235000.0
1530,3,1.75,370000.0
2290,3,1.75,450000.0
2240,5,1.5,534950.0
3470,4,2.5,730000.0
3050,4,2.5,465000.0
1100,3,1.0,178000.0
1610,3,1.0,215000.0
1910,3,2.75,300000.0
1510,3,2.0,430000.0
1280,3,1.5,183000.0
1910,3,2.5,585000.0
1170,3,1.0,192950.0
1550,2,1.0,599000.0
1060,3,1.0,326500.0
1040,2,1.0,358803.0
1550,3,2.5,537000.0
2490,3,2.5,1155000.0
920,2,1.0,156000.0
1250,3,1.0,219000.0
2540,3,1.5,1190000.0
2190,5,1.75,248000.0
1340,3,1.75,340000.0
2410,5,2.5,899100.0
1830,3,1.75,346950.0
1850,3,1.0,330000.0
1410,3,1.0,325000.0
1460,3,1.75,315000.0
1500,3,2.5,649950.0
1130,3,1.0,316000.0
1620,2,2.5,386000.0
2330,2,1.75,535000.0
1520,3,3.0,600000.0
2840,4,2.5,339000.0
1520,3,2.0,167000.0
1740,3,1.0,430000.0
4000,4,4.0,688000.0
2780,3,2.25,834500.0
3500,4,4.25,1075000.0
1060,3,1.0,250000.0
1290,3,1.0,402500.0
2390,3,2.5,432500.0
2460,5,1.75,485000.0
2930,4,2.75,560000.0
2200,4,2.25,410000.0
1870,3,2.5,455000.0
2060,4,2.5,459500.0
1610,4,1.75,371000.0
2120,3,2.25,289500.0
1450,3,3.5,395000.0
1980,2,1.0,496752.0
860,2,1.0,227000.0
1460,3,1.75,330000.0
2590,5,2.0,480000.0
1120,2,1.0,290000.0
1340,3,1.0,281000.0
1780,4,1.5,705000.0
2920,4,2.5,1400000.0
2820,4,3.25,485000.0
1550,3,2.25,622000.0
1600,3,2.25,380000.0
3190,4,2.75,2125000.0
1960,3,1.75,561500.0
970,3,1.0,242000.0
1360,3,1.5,348500.0
1360,3,1.5,370000.0
3810,6,3.75,752000.0
1340,3,1.75,230000.0
1990,3,2.25,715000.0
1120,3,1.75,240415.0
2060,4,1.75,562000.0
1170,3,1.5,360000.0
1610,3,2.5,659950.0
1890,3,2.0,458500.0
1070,2,2.0,259950.0
1680,3,1.75,366000.0
2890,4,2.75,978000.0
1360,2,1.0,525000.0
1660,3,1.5,926300.0
1620,2,1.0,750000.0
960,2,1.0,660000.0
1000,4,1.75,305000.0
2395,2,2.5,800000.0
3050,4,1.75,600000.0
1120,2,1.0,435000.0
2960,4,3.25,1135000.0
1250,3,2.25,318000.0
1940,4,2.0,639000.0
1750,3,2.5,453000.0
2150,4,1.75,800000.0
1500,2,1.75,437000.0
3230,3,2.75,1150000.0
3000,4,2.5,490000.0
1520,4,1.75,499950.0
1190,3,1.5,160134.0
990,3,1.0,191000.0
1250,3,1.0,221000.0
2080,4,2.0,352800.0
1640,3,2.5,350000.0
1550,4,1.5,458000.0
1290,3,1.0,359950.0
3250,3,3.0,1050000.0
1260,3,1.75,353000.0
2840,3,3.5,717550.0
1960,3,2.25,450000.0
760,3,1.0,167500.0
2240,3,1.75,550000.0
2240,4,2.25,939000.0
1820,3,1.75,700000.0
3370,4,3.5,480000.0
1160,3,1.0,501000.0
1640,3,2.25,580000.0
820,1,0.75,527550.0
2800,4,2.5,399000.0
1780,3,1.75,240000.0
2200,4,2.75,353000.0
1480,4,2.0,335000.0
2010,3,3.0,475000.0
2880,3,2.0,660000.0
940,3,1.0,551000.0
1620,4,1.75,249950.0
4400,4,3.25,1150000.0
1530,3,1.75,575000.0
3460,4,2.75,1088890.0
2890,4,2.5,515000.0
1980,3,1.5,235000.0
1980,3,1.0,796000.0
1450,2,1.5,450000.0
4280,4,3.0,2050000.0
1810,4,2.5,270000.0
2490,3,3.0,1705000.0
1610,3,1.0,565000.0
1820,1,2.5,680000.0
3520,4,2.5,864500.0
3740,4,2.25,1150000.0
2150,3,2.25,335000.0
3526,4,3.25,911000.0
1070,2,1.0,425000.0
1410,3,1.0,299950.0
3190,4,2.5,864000.0
1270,2,1.0,425000.0
1970,4,1.5,374950.0
1640,3,2.25,247000.0
1600,3,1.0,475000.0
3020,3,2.5,275000.0
1350,2,1.0,355000.0
1870,4,1.75,285000.0
2730,3,2.75,1338750.0
1100,2,1.0,325000.0
4320,5,3.5,1670000.0
2700,3,2.5,402000.0
3700,3,3.0,1100000.0
2190,4,1.75,375000.0
2840,5,2.75,396000.0
2610,4,2.75,320000.0
2630,3,2.5,610000.0
1090,3,1.5,249950.0
3090,4,3.5,675000.0
1670,2,2.0,448000.0
1300,3,1.0,819000.0
3670,3,2.5,1250000.0
1700,4,2.5,225000.0
2560,2,3.0,790000.0
2770,4,2.5,685000.0
3240,3,3.25,812000.0
2300,2,2.5,705000.0
2483,4,3.0,360000.0
760,1,1.5,344000.0
2040,4,1.5,825000.0
1200,3,1.0,476500.0
960,2,1.0,379500.0
2410,3,1.75,620000.0
2260,3,3.25,477590.0
1910,3,1.0,490000.0
1500,3,1.5,470000.0
1360,3,2.25,500000.0
1320,3,1.0,370000.0
1940,2,1.5,790000.0
2650,4,2.5,725000.0
3040,4,2.75,840000.0
1240,3,1.0,390000.0
2210,3,2.25,507000.0
1540,3,1.75,263500.0
1320,3,2.5,369000.0
3040,3,2.5,500000.0
910,2,1.0,570000.0
2040,4,3.0,284000.0
980,2,1.0,415000.0
980,3,1.0,197500.0
4420,4,3.75,925000.0
1570,3,2.0,468000.0
1600,3,1.0,355000.0
1830,4,1.75,639000.0
2820,3,2.5,720000.0
1800,3,1.75,381000.0
4380,3,4.0,1050000.0
2980,3,3.0,670000.0
1690,3,1.0,400000.0
4040,4,3.5,910000.0
1250,3,1.0,294000.0
1500,3,1.75,315001.0
1630,3,2.0,360000.0
1410,3,2.0,520000.0
1140,3,1.0,474000.0
3280,4,2.5,702000.0
3490,4,3.5,728000.0
2020,4,2.5,308000.0
4580,5,4.0,2000000.0
2270,3,2.5,340000.0
1310,2,1.75,306500.0
1420,3,2.0,716000.0
2980,4,3.0,950000.0
4180,5,3.0,673200.0
1950,4,2.25,564500.0
1790,4,1.75,393000.0
1400,5,1.75,425000.0
1320,3,1.0,150000.0
1620,4,2.25,327000.0
3120,4,2.5,444900.0
2100,4,2.5,305000.0
1370,3,3.25,469000.0
1520,3,1.75,525000.0
2410,3,2.5,330000.0
1260,4,1.0,618000.0
2830,4,2.5,295500.0
2064,3,2.0,567035.0
2640,4,2.25,518000.0
1020,2,1.0,303000.0
2200,4,2.5,300000.0
1420,3,1.5,413107.0
1350,3,1.0,400000.0
1290,3,1.0,535000.0
1680,4,2.0,555000.0
2280,3,2.5,312000.0
1840,3,2.25,785200.0
2040,4,2.0,749000.0
1490,3,1.5,285000.0
2440,4,2.5,425000.0
1930,3,2.0,360000.0
1200,3,1.0,260000.0
1550,3,2.0,369000.0
2180,4,2.5,275000.0
1430,3,2.25,407000.0
1230,2,1.75,575000.0
1670,3,1.5,1236000.0
2720,2,2.5,875000.0
2220,4,1.5,320000.0
1520,3,1.5,810000.0
1590,3,1.75,274000.0
1480,4,1.75,239900.0
1860,4,1.5,450000.0
1360,4,2.0,263400.0
1360,3,1.0,265000.0
2360,4,3.0,418000.0
2360,3,2.0,390000.0
1860,3,2.0,430000.0
2630,3,2.25,1442500.0
1280,2,1.75,297000.0
2330,4,2.25,650000.0
720,2,1.0,195000.0
3380,3,3.5,554000.0
3650,3,2.0,550000.0
1640,3,1.75,700000.0
1730,4,1.0,300000.0
1030,2,1.0,315000.0
1790,3,1.0,603000.0
840,2,1.0,530000.0
1300,3,1.75,397500.0
1240,3,1.0,221000.0
2170,4,2.25,466000.0
1330,3,1.0,197500.0
1390,3,3.0,280000.0
1240,2,1.5,412000.0
880,2,1.0,454000.0
2540,4,2.25,540000.0
2520,5,1.5,250000.0
2510,5,2.25,900000.0
2020,5,1.75,245000.0
2060,3,1.75,290000.0
930,2,1.0,160000.0
2700,2,1.5,1260000.0
1060,2,1.0,325000.0
670,2,1.0,185000.0
1750,3,2.0,477000.0
930,2,1.0,100000.0
2420,4,2.5,345000.0
2410,4,2.25,530000.0
1150,3,1.0,203000.0
2480,4,2.5,599000.0
1310,4,1.0,370000.0
1240,3,1.0,140000.0
1150,3,1.0,500000.0
1460,3,1.75,527200.0
3060,5,2.75,549900.0
3520,4,2.5,760000.0
960,2,1.0,319000.0
2430,3,2.5,362300.0
1930,3,2.5,421000.0
1090,3,1.0,690000.0
2790,3,2.5,640000.0
1650,4,1.75,238000.0
3740,3,3.0,789000.0
1690,3,2.5,302500.0
1400,4,1.75,259950.0
1440,3,1.5,456000.0
1360,3,2.5,369950.0
1726,3,1.75,363750.0
2220,3,1.75,585000.0
1850,3,2.5,268000.0
2860,5,2.5,1200000.0
1120,3,1.0,345000.0
2340,4,2.5,539000.0
3760,5,3.25,851000.0
1920,3,2.5,900000.0
3230,3,2.5,850000.0
1260,3,1.75,390000.0
1540,3,1.75,345000.0
1700,3,2.5,534500.0
3600,6,5.25,643500.0
3150,3,2.75,1206500.0
1280,2,1.75,495000.0
980,2,1.0,535000.0
2190,4,2.5,435000.0
2470,4,2.0,305000.0
2590,4,2.5,799000.0
2580,4,2.5,700000.0
1270,3,2.25,467000.0
1250,3,1.0,263000.0
4660,4,2.5,760000.0
2019,4,2.5,293000.0
1490,3,2.0,245000.0
1560,2,1.5,181000.0
1030,3,1.0,240000.0
2560,4,2.75,880000.0
1460,3,2.0,285000.0
770,2,1.0,407500.0
1960,4,2.5,325000.0
1900,3,1.75,405000.0
1970,3,2.5,291700.0
2490,3,2.5,370000.0
1430,3,1.5,270000.0
2680,4,2.5,800000.0
1610,3,1.75,626500.0
4300,4,3.5,1130000.0
3200,4,2.5,399950.0
2140,3,1.75,419000.0
4240,4,2.5,1160000.0
3410,4,3.5,1405000.0
2090,4,2.75,710000.0
1410,3,1.0,650000.0
2820,4,2.5,369900.0
2770,4,2.5,641000.0
1400,3,1.0,403000.0
3620,3,3.25,1015000.0
2260,4,2.5,865000.0
3440,4,2.5,2485000.0
2150,4,1.0,810000.0
1256,3,2.5,316750.0
2220,4,2.25,652500.0
2850,6,2.75,360000.0
700,2,1.0,208000.0
3700,4,2.5,898000.0
1400,4,1.75,295000.0
3130,4,1.75,652500.0
2170,4,3.0,560000.0
1020,3,1.0,280000.0
1760,3,2.5,289950.0
1860,3,2.5,397500.0
1140,2,1.0,380000.0
1670,3,2.5,415900.0
1710,2,1.75,475000.0
500,1,1.0,125000.0
1470,3,1.0,238000.0
1370,4,1.5,296000.0
3470,6,3.0,475000.0
1650,3,2.25,390000.0
1180,3,1.0,425000.0
3110,6,3.0,725000.0
2080,3,2.25,605000.0
1600,3,1.0,302000.0
2380,3,2.25,886000.0
1630,4,1.75,540000.0
1910,4,2.25,435000.0
3140,4,3.25,409000.0
1250,3,1.0,405000.0
1990,3,2.5,560200.0
2110,4,1.75,324000.0
2490,4,2.5,390000.0
800,2,1.0,414000.0
2360,3,2.5,441500.0
1770,3,2.5,375000.0
2710,4,2.5,668500.0
1940,5,1.5,540000.0
3450,4,3.25,1035000.0
3440,4,3.25,1345000.0
2410,4,2.75,758000.0
2290,4,2.25,949880.0
1030,3,1.0,570000.0
2290,4,2.5,736000.0
1490,3,1.5,670000.0
2370,4,1.75,1130000.0
1930,4,2.0,650000.0
1600,2,1.75,690000.0
2240,4,2.25,610000.0
770,2,1.0,413500.0
2300,3,2.5,765000.0
3400,4,2.75,828200.0
900,2,1.0,205000.0
1450,3,2.5,465000.0
2240,4,2.5,556000.0
1780,4,2.5,540000.0
2320,4,2.5,423000.0
1590,3,1.75,375000.0
990,3,1.0,173250.0
2605,3,1.5,599900.0
2870,5,2.75,646000.0
2180,4,2.0,558000.0
850,2,1.0,354000.0
4050,4,4.0,1195000.0
2250,4,2.0,670000.0
3100,6,4.25,1125000.0
1747,2,1.0,267500.0
2410,4,2.5,299800.0
2070,4,1.75,430000.0
1860,5,1.0,775000.0
950,3,1.0,333000.0
1060,3,2.0,336000.0
880,2,1.0,323000.0
2550,4,2.5,575000.0
1550,2,2.25,328000.0
1590,3,1.0,572500.0
1650,3,1.75,600000.0
2430,4,3.0,412000.0
1810,3,2.5,827500.0
2890,4,2.5,300000.0
1280,3,2.5,415000.0
3410,7,2.75,750000.0
2220,3,2.75,800000.0
1060,3,1.0,420000.0
1120,3,1.5,266000.0
2680,4,2.5,499000.0
1770,4,1.5,440000.0
2950,3,2.0,495000.0
1260,2,1.75,630000.0
1430,3,1.75,424000.0
2730,4,2.5,760000.0
3270,4,3.5,650000.0
1720,4,1.75,248500.0
1270,3,1.75,379600.0
3260,4,2.5,538000.0
2050,4,2.5,530000.0
2050,4,2.25,545000.0
3580,4,3.0,925000.0
1960,4,2.75,565000.0
840,2,1.0,405100.0
1300,3,1.75,502000.0
1260,3,2.25,425000.0
1650,3,2.25,233500.0
1710,3,2.5,287000.0
1180,3,1.0,190000.0
2780,3,2.25,666000.0
950,2,1.0,330000.0
3620,5,3.5,1490000.0
2140,3,2.25,393000.0
1920,4,2.75,353000.0
750,2,1.0,260000.0
2060,3,2.5,680000.0
2380,3,2.25,921000.0
750,2,1.0,319000.0
1160,3,1.0,280000.0
1050,3,1.0,220000.0
1740,3,1.5,219000.0
2050,4,2.75,528000.0
1980,3,1.75,405000.0
1690,3,2.5,372977.0
2320,4,3.25,934550.0
2480,3,1.5,1465000.0
2290,4,2.25,975000.0
3180,5,2.5,800866.0
3470,7,3.5,950000.0
1540,4,3.0,624000.0
2800,5,2.25,1850000.0
1050,3,1.0,310000.0
1480,3,1.75,315000.0
1010,3,2.0,675000.0
1660,3,1.75,490000.0
2760,5,2.25,600000.0
1040,2,1.0,154000.0
2220,4,1.75,480000.0
1270,3,1.0,196900.0
2960,3,3.25,735000.0
1330,3,2.0,205500.0
1210,2,1.75,357186.0
2120,4,2.5,275000.0
2090,3,1.75,248500.0
2680,3,2.5,350000.0
1790,4,2.75,390000.0
1950,3,2.75,390000.0
3740,5,2.25,660000.0
1140,3,1.75,310000.0
2480,3,2.5,717000.0
2580,5,2.5,260000.0
2290,3,2.0,745000.0
2320,4,2.5,470000.0
2530,3,2.5,429000.0
1400,4,2.0,220000.0
2060,3,3.0,497000.0
1640,3,1.0,716100.0
1960,4,1.0,371000.0
3000,5,2.75,379000.0
1320,3,1.0,937500.0
1760,4,2.0,720000.0
2130,3,3.25,616000.0
1390,3,2.0,259000.0
1400,3,1.75,538000.0
3230,3,2.75,605000.0
1110,3,1.0,369950.0
1670,3,2.5,310000.0
1540,3,1.0,227500.0
2090,4,2.25,274000.0
1410,3,2.0,410000.0
1370,3,2.0,354800.0
1910,4,2.25,650000.0
1678,3,2.0,353000.0
960,3,1.0,224975.0
2080,2,1.75,600000.0
1790,3,2.25,437500.0
2540,3,2.5,567000.0
1790,5,1.5,225000.0
940,2,1.0,255000.0
900,2,1.0,370000.0
1900,4,1.75,675000.0
1440,3,1.0,285000.0
2070,3,1.75,310000.0
2240,4,2.5,475000.0
3320,4,2.5,410000.0
1950,4,2.25,895000.0
1240,3,1.5,375000.0
1830,4,2.5,349000.0
1740,3,1.75,650500.0
1410,3,1.75,760000.0
2050,4,2.75,480000.0
3220,4,2.75,689000.0
1960,3,1.75,415000.0
1070,3,1.75,195000.0
2820,5,2.5,318000.0
4060,4,3.0,404000.0
800,2,1.0,339950.0
1260,3,1.0,215000.0
2420,3,2.5,339900.0
810,1,1.5,285000.0
1600,3,1.0,550000.0
1350,4,1.0,430000.0
970,3,1.0,219000.0
1780,2,1.5,555000.0
1350,3,2.0,233000.0
1840,3,1.75,248000.0
2550,5,2.25,454000.0
1700,4,2.5,950000.0
2430,3,2.5,359000.0
2740,5,2.0,407500.0
1560,3,1.5,224000.0
1040,2,1.0,210000.0
1820,4,1.75,261000.0
1833,3,3.0,719000.0
2160,3,2.5,440000.0
2100,3,2.75,525000.0
1370,3,1.5,375000.0
1414,2,2.5,428000.0
4115,5,3.25,988830.0
1550,3,1.75,199950.0
2100,4,2.25,840000.0
1160,3,1.75,285000.0
3597,5,2.5,330000.0
1230,3,1.5,147500.0
2190,4,2.5,320000.0
1040,3,1.75,382500.0
4690,5,4.0,2048000.0
2270,4,2.25,596000.0
1950,4,2.25,220000.0
1880,3,2.5,325000.0
2850,4,2.5,679950.0
1160,2,1.0,175000.0
1370,3,1.75,268000.0
3260,4,3.5,715000.0
3170,7,2.25,600000.0
390,0,1.0,228000.0
3450,5,2.5,950000.0
1490,2,1.75,475000.0
1460,3,1.5,700000.0
1300,3,1.75,275000.0
1300,3,1.75,369500.0
1540,4,2.0,215000.0
2130,4,2.25,593450.0
1350,2,1.75,498800.0
2450,5,3.25,849000.0
1940,4,2.5,1151250.0
2890,5,2.5,825000.0
1680,3,1.75,265000.0
1960,4,2.25,285000.0
1590,3,1.75,240000.0
1390,4,1.0,261000.0
2440,4,1.75,330000.0
1850,4,2.0,250000.0
2800,4,2.5,350000.0
3780,3,2.5,930000.0
1910,3,2.0,275000.0
2460,4,2.25,325000.0
810,1,1.0,255000.0
1900,3,1.5,562200.0
3490,2,1.75,952000.0
2200,3,2.5,365000.0
1190,3,1.5,332900.0
2040,3,2.25,721000.0
2400,4,2.5,487275.0
1670,3,2.5,310000.0
990,2,1.0,245000.0
2920,3,1.75,325000.0
1840,3,1.75,550000.0
910,2,1.0,350000.0
2950,5,2.5,599000.0
1240,3,1.5,259950.0
1980,4,2.5,240000.0
1200,3,1.0,186000.0
1280,3,1.5,395000.0
3150,4,2.5,475000.0
3500,5,3.5,815000.0
1680,3,1.5,572000.0
1360,3,2.5,419500.0
2110,3,2.25,298700.0
2034,2,1.0,549000.0
1900,3,1.5,278000.0
2380,4,2.0,455000.0
4050,5,3.5,925000.0
1120,2,1.5,465000.0
2850,4,4.0,620000.0
2360,4,2.25,499900.0
2540,5,3.0,620000.0
1160,3,1.75,450000.0
2710,4,3.5,690000.0
3120,5,2.25,1895000.0
3120,5,2.25,1940000.0
1870,3,2.0,832500.0
1010,3,1.0,245000.0
2980,3,2.5,820000.0
2420,4,2.75,369000.0
3830,4,3.25,1050000.0
3040,3,3.0,653000.0
1460,2,1.75,220650.0
1940,5,3.0,300000.0
3780,4,3.5,970000.0
1950,4,2.5,360000.0
2450,3,2.5,672500.0
1730,4,1.5,268000.0
1690,4,1.5,440000.0
2550,3,2.5,1400000.0
2290,4,2.5,590000.0
2710,4,2.25,359000.0
1880,4,1.75,266500.0
2930,4,2.5,635000.0
3110,3,2.5,559000.0
3480,4,2.5,895000.0
1110,2,1.5,625000.0
2440,4,2.25,650000.0
2280,4,1.75,312500.0
900,3,1.0,225000.0
1980,4,1.75,425000.0
3360,3,2.75,329999.0
2340,5,2.25,572000.0
3110,4,2.5,386500.0
980,2,1.0,452000.0
1480,4,2.0,278000.0
1800,3,2.25,474900.0
2130,2,1.75,450000.0
1270,2,1.0,611000.0
1150,2,2.5,214100.0
1840,3,2.5,317000.0
3180,4,3.5,1000000.0
1510,5,2.75,1000000.0
3070,4,2.5,525000.0
1800,3,2.25,436000.0
1540,3,1.75,450000.0
2330,3,1.75,588500.0
1400,4,1.75,340000.0
2846,4,2.5,482000.0
3380,3,2.5,749000.0
1440,3,1.5,330000.0
1740,3,2.5,568000.0
1470,3,1.75,239000.0
2810,3,2.5,528000.0
2090,4,3.0,385000.0
4110,4,3.25,825000.0
3230,5,3.25,815000.0
2601,4,2.5,625000.0
2070,3,1.75,690000.0
1660,3,1.0,210000.0
1590,4,1.0,599000.0
1860,3,1.75,860000.0
1420,3,1.0,147200.0
1240,3,1.0,476900.0
2500,4,2.5,450000.0
2640,4,2.5,570000.0
1440,3,1.0,567500.0
3030,5,3.25,790000.0
1820,3,1.5,875000.0
2220,3,2.0,490000.0
2430,3,1.75,335000.0
1670,3,1.75,550000.0
1180,3,1.75,385000.0
1620,3,1.75,395000.0
1030,2,1.0,650000.0
2900,4,2.75,637000.0
3420,3,2.25,692500.0
1710,3,1.75,322400.0
1580,3,1.5,233500.0
1230,3,2.0,400000.0
2200,5,2.5,547000.0
2570,5,2.25,519000.0
3320,4,3.5,1025000.0
1090,3,1.0,365000.0
2970,5,2.75,699000.0
1970,3,1.75,525000.0
3220,4,3.0,430000.0
1600,3,1.0,325000.0
670,2,1.0,279000.0
2360,4,1.75,805000.0
2150,3,3.0,419950.0
620,2,1.0,425000.0
1730,4,1.75,446000.0
2500,5,2.0,455000.0
990,3,1.0,226550.0
1420,3,2.0,764000.0
2170,3,2.25,439950.0
1880,4,2.0,453000.0
1300,3,1.0,219950.0
2360,3,1.5,702500.0
1780,3,1.5,285000.0
2160,2,2.25,798750.0
950,2,1.0,320000.0
1680,3,1.75,425000.0
2290,4,2.5,540000.0
4140,4,5.25,1060000.0
3920,4,3.75,1165000.0
1500,3,1.75,576000.0
1720,3,1.75,525000.0
2641,4,2.5,324950.0
4930,3,2.5,600000.0
2460,3,2.5,464000.0
1995,4,2.25,266000.0
3010,3,2.5,775000.0
1270,3,1.75,415000.0
3080,4,2.75,550000.0
1670,3,2.25,235000.0
1470,3,2.0,280000.0
1730,3,1.75,459000.0
1070,3,1.0,195000.0
1660,3,1.5,235000.0
2410,4,2.25,711800.0
1040,3,2.5,440000.0
970,2,1.0,515000.0
2910,5,2.75,1200000.0
2340,3,1.75,560000.0
1880,3,1.75,340000.0
1110,2,1.0,600000.0
2790,4,2.5,764000.0
1590,4,2.0,337000.0
1200,4,1.0,249000.0
3200,3,3.0,350000.0
1510,3,2.25,269950.0
1880,3,1.75,735000.0
3070,4,2.5,1295000.0
2110,4,2.25,475000.0
2350,3,2.0,339000.0
3270,4,3.5,600000.0
2220,4,1.75,397500.0
1760,3,2.0,460000.0
2200,4,2.75,370000.0
1550,4,1.0,250000.0
1040,2,2.25,430000.0
2560,3,1.5,1085000.0
1850,3,1.75,670000.0
2090,3,1.5,461550.0
2010,3,2.5,479990.0
2518,4,2.5,643000.0
2810,3,2.75,607000.0
2600,3,2.5,625000.0
2060,3,2.5,731100.0
2920,3,2.5,859000.0
2130,4,2.5,435000.0
2290,3,3.0,465000.0
1230,3,1.0,740000.0
2020,3,1.75,740000.0
1430,3,2.0,250000.0
2270,2,2.5,656000.0
1910,4,2.5,300000.0
1780,3,1.5,643000.0
2690,4,2.5,311000.0
1330,3,1.75,360000.0
3060,4,2.5,475000.0
1760,3,3.25,469950.0
1570,3,1.75,240000.0
960,2,1.0,232000.0
1680,3,2.0,350000.0
1440,2,1.0,803000.0
1960,3,2.25,355000.0
1790,4,2.0,475000.0
2560,3,2.5,823000.0
1010,2,1.5,395000.0
2560,4,3.75,499000.0
1200,2,1.75,420000.0
3910,3,2.5,961500.0
2260,4,1.75,833000.0
2110,3,2.25,479000.0
3340,4,2.5,1150000.0
1400,3,1.0,267000.0
1760,4,1.75,555000.0
2010,3,2.5,490000.0
2300,4,2.0,619000.0
2510,5,2.75,569950.0
1340,3,2.0,549000.0
1560,3,1.75,422500.0
3350,4,3.5,400000.0
